"id";"uri";"nome";"idLegislaturaInicial";"idLegislaturaFinal";"nomeCivil";"cpf";"siglaSexo";"urlRedeSocial";"urlWebsite";"dataNascimento";"dataFalecimento";"ufNascimento";"municipioNascimento";"urlFoto";"escolaridade"
"131708";"https://dadosabertos.camara.leg.br/api/v2/deputados/131708";"HERMES MACEDO";"42";"46";"Hermes Farias Macedo";"";"M";"";"";"1914-03-07";"1993-10-26";"RS";"Rio Pardo";"https://www.camara.leg.br/internet/deputado/bandep/131708.jpg";"Superior"
"131709";"https://dadosabertos.camara.leg.br/api/v2/deputados/131709";"HILDÉRICO OLIVEIRA";"45";"46";"Hildérico Pereira Oliveira";"";"M";"";"";"1927-07-21";"2019-04-09";"BA";"Mundo Novo";"https://www.camara.leg.br/internet/deputado/bandep/131709.jpg";"Superior"
"131710";"https://dadosabertos.camara.leg.br/api/v2/deputados/131710";"HONORATO VIANNA";"46";"46";"Honorato Vianna de Castro";"";"M";"";"";"1909-08-23";"1984-10-27";"BA";"Casa Nova";"https://www.camara.leg.br/internet/deputado/bandep/131710.jpg";""
"131712";"https://dadosabertos.camara.leg.br/api/v2/deputados/131712";"HYDEKEL FREITAS";"45";"46";"HYDEKEL MENEZES FREITAS LIMA";"";"M";"";"";"1939-01-03";"2021-07-11";"RJ";"Duque de Caxias";"https://www.camara.leg.br/internet/deputado/bandep/131712.jpg";"Superior"
"131713";"https://dadosabertos.camara.leg.br/api/v2/deputados/131713";"IGO LOSSO";"45";"46";"Igo Iwant Losso";"";"M";"";"";"1936-03-23";"2024-12-28";"PR";"Irati";"https://www.camara.leg.br/internet/deputado/bandep/131713.jpg";"Superior"
"131714";"https://dadosabertos.camara.leg.br/api/v2/deputados/131714";"ISAAC NEWTON";"46";"46";"Isaac Newton da Silva Pessoa";"";"M";"";"";"1934-03-12";"2014-11-20";"AC";"Cruzeiro do Sul";"https://www.camara.leg.br/internet/deputado/bandep/131714.jpg";"Superior"
"131720";"https://dadosabertos.camara.leg.br/api/v2/deputados/131720";"JAIRO BRUM";"42";"46";"Jethro Jairo de Macêdo Brum";"";"M";"";"";"1921-02-05";"1988-07-10";"RS";"Guaporé";"https://www.camara.leg.br/internet/deputado/bandep/131720.jpg";"Superior"
"131716";"https://dadosabertos.camara.leg.br/api/v2/deputados/131716";"JAMEL CECÍLIO";"46";"46";"Jamel Cecílio";"";"M";"";"";"1933-12-24";"1980-03-19";"GO";"Anápolis";"https://www.camara.leg.br/internet/deputado/bandep/131716.jpg";"Secundário"
"131717";"https://dadosabertos.camara.leg.br/api/v2/deputados/131717";"JANUÁRIO FEITOSA";"44";"46";"Januário Alves Feitosa";"";"M";"";"";"1914-12-28";"2005-10-13";"PB";"Cajazeiras";"https://www.camara.leg.br/internet/deputado/bandep/131717.jpg";""
"131718";"https://dadosabertos.camara.leg.br/api/v2/deputados/131718";"JAYRO MALTONI";"46";"46";"Jayro Maltoni";"";"M";"";"";"1928-01-02";"2010-07-01";"SP";"Ribeirão Preto";"https://www.camara.leg.br/internet/deputado/bandep/131718.jpg";""
"131719";"https://dadosabertos.camara.leg.br/api/v2/deputados/131719";"JERÔNIMO SANTANA";"44";"46";"Jerônimo Garcia de Santana";"";"M";"";"";"1934-10-29";"";"GO";"Jataí";"https://www.camara.leg.br/internet/deputado/bandep/131719.jpg";"Superior"
"131728";"https://dadosabertos.camara.leg.br/api/v2/deputados/131728";"JOÃO ARRUDA";"44";"46";"João Paulo de Arruda Filho";"";"M";"";"";"1939-04-16";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/131728.jpg";""
"131722";"https://dadosabertos.camara.leg.br/api/v2/deputados/131722";"JOÃO CÂMARA";"44";"46";"João da Câmara";"";"M";"";"";"1929-04-16";"2012-03-20";"MS";"Dourados";"https://www.camara.leg.br/internet/deputado/bandep/131722.jpg";""
"131724";"https://dadosabertos.camara.leg.br/api/v2/deputados/131724";"JOÃO CLÍMACO";"45";"46";"João Clímaco de Almeida";"";"M";"";"";"1910-03-30";"1995-09-09";"PI";"Teresina";"https://www.camara.leg.br/internet/deputado/bandep/131724.jpg";""
"131824";"https://dadosabertos.camara.leg.br/api/v2/deputados/131824";"JOÃO DURVAL";"45";"46";"João Durval Carneiro";"";"M";"";"";"1929-05-08";"";"BA";"Feira de Santana";"https://www.camara.leg.br/internet/deputado/bandep/131824.jpg";"Superior"
"131723";"https://dadosabertos.camara.leg.br/api/v2/deputados/131723";"JOÃO LINHARES";"44";"46";"João Cândido Linhares";"";"M";"";"";"1934-06-27";"2019-08-15";"SC";"Campos Novos";"https://www.camara.leg.br/internet/deputado/bandep/131723.jpg";"Superior"
"131727";"https://dadosabertos.camara.leg.br/api/v2/deputados/131727";"JOÃO MENEZES";"40";"46";"João de Paiva Menezes";"";"M";"";"";"1917-04-09";"2006-07-19";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/131727.jpg";"Superior"
"131729";"https://dadosabertos.camara.leg.br/api/v2/deputados/131729";"JOAQUIM COUTINHO";"44";"46";"Joaquim Coutinho Corrêa de Oliveira";"";"M";"";"";"1936-01-30";"1981-03-14";"PE";"Nazaré da Mata";"https://www.camara.leg.br/internet/deputado/bandep/131729.jpg";"Superior"
"131731";"https://dadosabertos.camara.leg.br/api/v2/deputados/131731";"JOAQUIM GUERRA";"45";"46";"Joaquim Pessoa Guerra";"";"M";"";"";"1948-12-04";"2007-04-06";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/131731.jpg";"Superior"
"131732";"https://dadosabertos.camara.leg.br/api/v2/deputados/131732";"JOEL FERREIRA";"43";"46";"Joel Ferreira da Silva";"";"M";"";"";"1925-06-03";"2015-02-18";"AM";"Manaus";"https://www.camara.leg.br/internet/deputado/bandep/131732.jpg";"Superior"
"131734";"https://dadosabertos.camara.leg.br/api/v2/deputados/131734";"JOEL LIMA";"45";"46";"Joel Pereira Lima";"";"M";"";"";"1933-01-02";"";"MG";"Manhumirim";"https://www.camara.leg.br/internet/deputado/bandep/131734.jpg";"Superior"
"131733";"https://dadosabertos.camara.leg.br/api/v2/deputados/131733";"JOEL RIBEIRO";"46";"46";"Joel da Silva Ribeiro";"";"M";"";"";"1928-07-01";"2022-04-18";"PI";"Guadalupe";"https://www.camara.leg.br/internet/deputado/bandep/131733.jpg";"Superior"
"131735";"https://dadosabertos.camara.leg.br/api/v2/deputados/131735";"JOEL VIVAS";"46";"46";"Joel Vivas de Souza";"";"M";"";"";"1930-07-26";"";"RJ";"Magé";"https://www.camara.leg.br/internet/deputado/bandep/131735.jpg";"Superior"
"131736";"https://dadosabertos.camara.leg.br/api/v2/deputados/131736";"JORGE MOURA";"45";"46";"JORGE LUIZ MOURA";"";"M";"";"";"1942-03-03";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131736.jpg";"Superior"
"131737";"https://dadosabertos.camara.leg.br/api/v2/deputados/131737";"JORGE PAULO";"45";"46";"JORGE PAULO NOGUEIRA";"";"M";"";"";"1938-04-23";"2015-04-30";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/131737.jpg";""
"131740";"https://dadosabertos.camara.leg.br/api/v2/deputados/131740";"JOSÉ ALVES";"44";"46";"José Alves de Oliveira";"";"M";"";"";"1939-02-16";"1997-08-14";"AL";"Delmiro Gouveia";"https://www.camara.leg.br/internet/deputado/bandep/131740.jpg";"Superior"
"131738";"https://dadosabertos.camara.leg.br/api/v2/deputados/131738";"JOSÉ AMORIM";"46";"46";"José de Albuquerque Amorim";"";"M";"";"";"1926-06-30";"";"AL";"Palmeira dos Índios";"https://www.camara.leg.br/internet/deputado/bandep/131738.jpg";"Superior"
"131744";"https://dadosabertos.camara.leg.br/api/v2/deputados/131744";"JOSÉ BRUNO";"46";"46";"José Fernando Bruno";"";"M";"";"";"1925-11-07";"";"RJ";"Resende";"https://www.camara.leg.br/internet/deputado/bandep/131744.jpg";"Superior"
"131820";"https://dadosabertos.camara.leg.br/api/v2/deputados/131820";"JOSÉ DE ASSIS";"45";"46";"José Alves de Assis";"";"M";"";"";"1935-09-23";"1979-10-14";"GO";"Mineiros";"https://www.camara.leg.br/internet/deputado/bandep/131820.jpg";"Superior"
"131751";"https://dadosabertos.camara.leg.br/api/v2/deputados/131751";"JOSÉ MARÃO FILHO";"43";"46";"José Ribamar Marão Filho";"";"M";"";"";"1940-03-10";"";"MA";"São Luís";"https://www.camara.leg.br/internet/deputado/bandep/131751.jpg";"Superior"
"131747";"https://dadosabertos.camara.leg.br/api/v2/deputados/131747";"JOSÉ MARIA DE CARVALHO";"45";"46";"José Maria de Carvalho Júnior";"";"M";"";"";"1922-09-06";"2006-09-02";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131747.jpg";"Superior"
"131753";"https://dadosabertos.camara.leg.br/api/v2/deputados/131753";"JOSÉ THOMÉ";"45";"46";"José Thomé";"";"M";"";"";"1923-12-23";"1991-05-04";"PR";"Rebouças";"https://www.camara.leg.br/internet/deputado/bandep/131753.jpg";""
"131741";"https://dadosabertos.camara.leg.br/api/v2/deputados/131741";"JOSÉ TORRES";"46";"46";"José Alves Torres";"";"M";"";"";"1932-12-09";"";"RJ";"Itaboraí";"https://www.camara.leg.br/internet/deputado/bandep/131741.jpg";"Superior"
"131754";"https://dadosabertos.camara.leg.br/api/v2/deputados/131754";"JUAREZ FURTADO";"46";"46";"Juarez Rogério Furtado";"";"M";"";"";"1938-04-01";"";"SC";"Lages";"https://www.camara.leg.br/internet/deputado/bandep/131754.jpg";"Superior"
"131725";"https://dadosabertos.camara.leg.br/api/v2/deputados/131725";"LEITE SCHIMIDT";"46";"46";"João Leite Schimidt";"";"M";"";"";"1936-06-03";"";"MS";"Aquidauana";"https://www.camara.leg.br/internet/deputado/bandep/131725.jpg";"Superior"
"131755";"https://dadosabertos.camara.leg.br/api/v2/deputados/131755";"LIDOVINO FANTON";"45";"46";"Lidovino Antônio Fanton";"";"M";"";"";"1920-12-16";"1982-09-12";"RS";"Farroupilha";"https://www.camara.leg.br/internet/deputado/bandep/131755.jpg";"Superior"
"131756";"https://dadosabertos.camara.leg.br/api/v2/deputados/131756";"LOUREMBERG NUNES ROCHA";"46";"46";"Louremberg Ribeiro Nunes Rocha";"";"M";"";"";"1942-05-28";"";"MT";"Poxoréu";"https://www.camara.leg.br/internet/deputado/bandep/131756.jpg";"Superior"
"131746";"https://dadosabertos.camara.leg.br/api/v2/deputados/131746";"LUCIO CIONI";"46";"46";"José Lúcio Cioni";"";"M";"";"";"1953-09-12";"";"MG";"Sabará";"https://www.camara.leg.br/internet/deputado/bandep/131746.jpg";""
"131759";"https://dadosabertos.camara.leg.br/api/v2/deputados/131759";"LUIZ BRAZ";"43";"46";"Luiz de Araújo Braz";"";"M";"";"";"1921-03-20";"2003-10-29";"RJ";"Itaocara";"https://www.camara.leg.br/internet/deputado/bandep/131759.jpg";""
"131758";"https://dadosabertos.camara.leg.br/api/v2/deputados/131758";"LUIZ CECHINEL";"46";"46";"Luiz Antônio Cechinel";"";"M";"";"";"1944-09-07";"2025-01-16";"SC";"Urussanga";"https://www.camara.leg.br/internet/deputado/bandep/131758.jpg";"Superior"
"131757";"https://dadosabertos.camara.leg.br/api/v2/deputados/131757";"LUIZ ROCHA";"45";"46";"Luiz Alves Coelho Rocha";"";"M";"";"";"1937-07-06";"2001-02-08";"MA";"Loreto";"https://www.camara.leg.br/internet/deputado/bandep/131757.jpg";"Secundário"
"131760";"https://dadosabertos.camara.leg.br/api/v2/deputados/131760";"LUIZ VASCONCELLOS";"46";"46";"Luiz Augusto de Barros e Vasconcellos";"";"M";"";"";"1944-03-16";"";"MA";"São Luís";"https://www.camara.leg.br/internet/deputado/bandep/131760.jpg";"Superior"
"1701";"https://dadosabertos.camara.leg.br/api/v2/deputados/1701";"LYGIA LESSA BASTOS";"45";"46";"Lygia Maria Lessa Bastos";"";"F";"";"";"1919-09-09";"2020-10-07";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/1701.jpg";""
"131762";"https://dadosabertos.camara.leg.br/api/v2/deputados/131762";"MAGNUS GUIMARAES";"45";"46";"Magnus Francisco Antunes Guimarães";"";"M";"";"";"1942-10-31";"";"RS";"Santo Ângelo";"https://www.camara.leg.br/internet/deputado/bandep/131762.jpg";"Superior"
"131825";"https://dadosabertos.camara.leg.br/api/v2/deputados/131825";"MANOEL OSÉAS";"46";"46";"Manoel Oséas Ferreira";"";"M";"";"";"1921-07-11";"";"BA";"Inhambupe";"https://www.camara.leg.br/internet/deputado/bandep/131825.jpg";"Superior"
"131763";"https://dadosabertos.camara.leg.br/api/v2/deputados/131763";"MANUEL ARRUDA";"46";"46";"Manuel Aguiar de Arruda";"";"M";"";"";"1931-11-24";"";"CE";"Massapê";"https://www.camara.leg.br/internet/deputado/bandep/131763.jpg";""
"131764";"https://dadosabertos.camara.leg.br/api/v2/deputados/131764";"MARCELLO CERQUEIRA";"46";"46";"Marcelo Augusto Diniz Cerqueira";"";"M";"";"";"1939-08-06";"2026-02-28";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131764.jpg";"Superior"
"131765";"https://dadosabertos.camara.leg.br/api/v2/deputados/131765";"MARCUS CUNHA";"46";"46";"Marcus Antônio Soares da Cunha";"";"M";"";"";"1941-03-14";"";"PE";"Bezerros";"https://www.camara.leg.br/internet/deputado/bandep/131765.jpg";"Superior"
"131770";"https://dadosabertos.camara.leg.br/api/v2/deputados/131770";"MARIO HADDAD";"46";"46";"Mário Haddad";"";"M";"";"";"1939-12-23";"2019-08-29";"AM";"Manaus";"https://www.camara.leg.br/internet/deputado/bandep/131770.jpg";"Superior"
"131766";"https://dadosabertos.camara.leg.br/api/v2/deputados/131766";"MARIO MOREIRA";"45";"46";"Mário Alves Moreira";"";"M";"";"";"1938-07-26";"";"ES";"Itapemirim";"https://www.camara.leg.br/internet/deputado/bandep/131766.jpg";"Superior"
"131768";"https://dadosabertos.camara.leg.br/api/v2/deputados/131768";"MÁRIO STAMM";"44";"46";"Mário César Stamm";"";"M";"";"";"1924-01-16";"1996-06-13";"SC";"Itajaí";"https://www.camara.leg.br/internet/deputado/bandep/131768.jpg";"Superior"
"131771";"https://dadosabertos.camara.leg.br/api/v2/deputados/131771";"MENANDRO MINAHIM";"45";"46";"Menandro José Minahim";"";"M";"";"";"1919-03-27";"1996-06-22";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/131771.jpg";"Superior"
"131696";"https://dadosabertos.camara.leg.br/api/v2/deputados/131696";"MENDES DE MELO";"46";"46";"Francisco Mendes de Melo";"";"M";"";"";"1943-03-27";"";"PR";"Santo Antônio da Platina";"https://www.camara.leg.br/internet/deputado/bandep/131696.jpg";"Superior Incompleto"
"131772";"https://dadosabertos.camara.leg.br/api/v2/deputados/131772";"MILVERNES LIMA";"41";"46";"Milvernes Cruz Lima";"";"M";"";"";"1919-04-01";"1984-12-31";"BA";"";"https://www.camara.leg.br/internet/deputado/bandep/131772.jpg";""
"131773";"https://dadosabertos.camara.leg.br/api/v2/deputados/131773";"MOACIR LOPES";"46";"46";"Moacir Lopes";"";"M";"";"";"1928-12-01";"2012-10-31";"MG";"Montes Claros";"https://www.camara.leg.br/internet/deputado/bandep/131773.jpg";"Superior"
"131653";"https://dadosabertos.camara.leg.br/api/v2/deputados/131653";"MODESTO DA SILVEIRA";"46";"46";"Antônio Modesto da Silveira";"";"M";"";"";"1927-01-23";"2016-11-22";"MG";"Uberlândia";"https://www.camara.leg.br/internet/deputado/bandep/131653.jpg";"Superior"
"131774";"https://dadosabertos.camara.leg.br/api/v2/deputados/131774";"MURILLO MENDES";"46";"46";"Murilo Mendes Rocha";"";"M";"";"";"1934-08-15";"2017-08-13";"AL";"Maceió";"https://www.camara.leg.br/internet/deputado/bandep/131774.jpg";"Superior"
"131775";"https://dadosabertos.camara.leg.br/api/v2/deputados/131775";"NABOR JÚNIOR";"45";"46";"Nabor Teles da Rocha Júnior";"";"M";"";"";"1930-11-07";"";"AC";"Tarauacá";"https://www.camara.leg.br/internet/deputado/bandep/131775.jpg";""
"131776";"https://dadosabertos.camara.leg.br/api/v2/deputados/131776";"NÉLIO LOBATO";"46";"46";"Nélio Dacier Lobato";"";"M";"";"";"1919-06-03";"1997-01-12";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/131776.jpg";"Superior"
"131777";"https://dadosabertos.camara.leg.br/api/v2/deputados/131777";"NEREU GUIDI";"45";"46";"Nereu Guidi";"";"M";"";"";"1943-04-10";"";"SC";"Criciúma";"https://www.camara.leg.br/internet/deputado/bandep/131777.jpg";"Superior"
"131688";"https://dadosabertos.camara.leg.br/api/v2/deputados/131688";"NINA RIBEIRO";"44";"46";"Emílio Antônio Souza Aguiar Nina Ribeiro";"";"M";"";"";"1938-02-20";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131688.jpg";"Superior"
"131778";"https://dadosabertos.camara.leg.br/api/v2/deputados/131778";"NIVALDO KRÜGER";"46";"46";"Nivaldo Passos Krüger";"";"M";"";"";"1929-05-27";"2024-02-14";"SC";"Canoinhas";"https://www.camara.leg.br/internet/deputado/bandep/131778.jpg";""
"131726";"https://dadosabertos.camara.leg.br/api/v2/deputados/131726";"NOGUEIRA DE REZENDE";"39";"46";"João Nogueira de Rezende";"";"M";"";"";"1915-12-13";"2015-02-07";"MG";"Conselheiro Lafaiete";"https://www.camara.leg.br/internet/deputado/bandep/131726.jpg";"Superior"
"131779";"https://dadosabertos.camara.leg.br/api/v2/deputados/131779";"OCTÁVIO TORRECILLA";"45";"46";"Octávio Torrecilla";"";"M";"";"";"1939-07-20";"2017-04-20";"";"";"https://www.camara.leg.br/internet/deputado/bandep/131779.jpg";"Superior"
"131780";"https://dadosabertos.camara.leg.br/api/v2/deputados/131780";"ODACIR SOARES";"46";"46";"ODACIR SOARES RODRIGUES";"";"M";"";"";"1938-10-31";"2019-09-12";"";"";"https://www.camara.leg.br/internet/deputado/bandep/131780.jpg";"Superior"
"1559";"https://dadosabertos.camara.leg.br/api/v2/deputados/1559";"ODULFO DOMINGUES";"43";"46";"Odulfo Vieira Domingues";"";"M";"";"";"1917-06-20";"1997-07-28";"BA";"Jacaraci";"https://www.camara.leg.br/internet/deputado/bandep/1559.jpg";"Secundário"
"131781";"https://dadosabertos.camara.leg.br/api/v2/deputados/131781";"OSWALDO LIMA";"45";"46";"Oswaldo Lima";"";"M";"";"";"1936-12-28";"2009-07-27";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131781.jpg";"Superior"
"131748";"https://dadosabertos.camara.leg.br/api/v2/deputados/131748";"PARENTE FROTA";"43";"46";"José Parente Frota";"";"M";"";"";"1913-06-24";"1993-06-14";"CE";"Sobral";"https://www.camara.leg.br/internet/deputado/bandep/131748.jpg";"Superior"
"131785";"https://dadosabertos.camara.leg.br/api/v2/deputados/131785";"PAULO FERRAZ";"43";"46";"Paulo da Silva Ferraz";"";"M";"";"";"1919-04-07";"1981-11-07";"PI";"Teresina";"https://www.camara.leg.br/internet/deputado/bandep/131785.jpg";"Superior"
"131783";"https://dadosabertos.camara.leg.br/api/v2/deputados/131783";"PAULO STUDART";"45";"46";"Paulo Ferreira Studart";"";"M";"";"";"1925-07-18";"2012-02-15";"CE";"Fortaleza";"https://www.camara.leg.br/internet/deputado/bandep/131783.jpg";"Superior"
"131784";"https://dadosabertos.camara.leg.br/api/v2/deputados/131784";"PAULO TORRES";"46";"46";"Paulo Francisco Torres";"";"M";"";"";"1903-05-29";"";"RJ";"Cantagalo";"https://www.camara.leg.br/internet/deputado/bandep/131784.jpg";"Superior"
"131715";"https://dadosabertos.camara.leg.br/api/v2/deputados/131715";"PEDRO CAROLO";"45";"46";"Jacob Pedro Carolo";"";"M";"";"";"1926-02-23";"";"SP";"Pontal";"https://www.camara.leg.br/internet/deputado/bandep/131715.jpg";""
"131786";"https://dadosabertos.camara.leg.br/api/v2/deputados/131786";"PEDRO FARIA";"42";"46";"Pedro Alves de Faria";"";"M";"";"";"1924-07-01";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131786.jpg";"Superior"
"131787";"https://dadosabertos.camara.leg.br/api/v2/deputados/131787";"PEDRO GERALDO COSTA";"46";"46";"Pedro Geraldo Costa";"";"M";"";"";"1918-06-22";"1990-11-14";"SP";"Bragança Paulista";"https://www.camara.leg.br/internet/deputado/bandep/131787.jpg";"Superior"
"131788";"https://dadosabertos.camara.leg.br/api/v2/deputados/131788";"PEDRO IVO";"44";"46";"Pedro Ivo Figueiredo de Campos";"";"M";"";"";"1930-10-12";"1990-02-27";"SC";"Florianópolis";"https://www.camara.leg.br/internet/deputado/bandep/131788.jpg";"Superior"
"131789";"https://dadosabertos.camara.leg.br/api/v2/deputados/131789";"PEDRO LAURO DOMARADZKI";"45";"46";"PEDRO LAURO DOMARADZKI";"";"M";"";"";"1941-06-25";"";"PR";"Mallet";"https://www.camara.leg.br/internet/deputado/bandep/131789.jpg";""
"131790";"https://dadosabertos.camara.leg.br/api/v2/deputados/131790";"PEDRO LUCENA";"44";"46";"Pedro de Lucena Dias";"";"M";"";"";"1921-10-23";"2019-03-04";"PB";"Pirpirituba";"https://www.camara.leg.br/internet/deputado/bandep/131790.jpg";"Superior"
"131749";"https://dadosabertos.camara.leg.br/api/v2/deputados/131749";"PEIXOTO FILHO";"44";"46";"José Peixoto Filho";"";"M";"";"";"1915-01-04";"2001-05-02";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131749.jpg";"Superior"
"131791";"https://dadosabertos.camara.leg.br/api/v2/deputados/131791";"PÉRICLES GONCALVES";"46";"46";"Péricles Gonçalves";"";"M";"";"";"1924-09-27";"";"RJ";"Niterói";"https://www.camara.leg.br/internet/deputado/bandep/131791.jpg";"Superior"
"131750";"https://dadosabertos.camara.leg.br/api/v2/deputados/131750";"PINHEIRO MACHADO";"44";"46";"José Pinheiro Machado";"";"M";"";"";"1918-11-25";"1982-11-21";"PI";"Parnaíba";"https://www.camara.leg.br/internet/deputado/bandep/131750.jpg";"Superior"
"131792";"https://dadosabertos.camara.leg.br/api/v2/deputados/131792";"RAFAEL FARACO";"44";"46";"Rafael Faraco";"";"M";"";"";"1931-02-07";"2018-10-14";"AM";"Maués";"https://www.camara.leg.br/internet/deputado/bandep/131792.jpg";"Superior"
"131794";"https://dadosabertos.camara.leg.br/api/v2/deputados/131794";"RAYMUNDO DINIZ";"43";"46";"Raymundo Menezes Diniz";"";"M";"";"";"1928-03-07";"2013-03-22";"SE";"Aracaju";"https://www.camara.leg.br/internet/deputado/bandep/131794.jpg";"Superior"
"131654";"https://dadosabertos.camara.leg.br/api/v2/deputados/131654";"REZENDE MONTEIRO";"41";"46";"Antônio Rezende Monteiro";"";"M";"";"";"1923-06-30";"1986-03-12";"GO";"Caiapônia";"https://www.camara.leg.br/internet/deputado/bandep/131654.jpg";"Superior"
"131795";"https://dadosabertos.camara.leg.br/api/v2/deputados/131795";"ROBERTO DE CARVALHO";"45";"46";"Roberto Dahas de Carvalho";"";"M";"";"";"1934-11-06";"1998-02-23";"SP";"Barretos";"https://www.camara.leg.br/internet/deputado/bandep/131795.jpg";"Superior"
"131796";"https://dadosabertos.camara.leg.br/api/v2/deputados/131796";"ROBERTO GALVANI";"44";"46";"Roberto Galvani";"";"M";"";"";"1935-01-18";"";"PR";"Curitiba";"https://www.camara.leg.br/internet/deputado/bandep/131796.jpg";"Superior"
"131797";"https://dadosabertos.camara.leg.br/api/v2/deputados/131797";"ROGÉRIO REGO";"44";"46";"Rogério da Silva Rego";"";"M";"";"";"1933-12-21";"1982-10-01";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/131797.jpg";"Superior"
"131798";"https://dadosabertos.camara.leg.br/api/v2/deputados/131798";"RONALDO FERREIRA DIAS";"46";"46";"Ronaldo Ferreira Dias";"";"M";"";"";"1935-04-05";"1997-06-04";"RN";"";"https://www.camara.leg.br/internet/deputado/bandep/131798.jpg";""
"131799";"https://dadosabertos.camara.leg.br/api/v2/deputados/131799";"ROQUE ARAS";"46";"46";"Roque Aras";"";"M";"";"";"1932-04-26";"2023-02-28";"BA";"Monte Santo";"https://www.camara.leg.br/internet/deputado/bandep/131799.jpg";"Superior"
"131800";"https://dadosabertos.camara.leg.br/api/v2/deputados/131800";"RUBEM DOURADO";"45";"46";"Rubem Guanais Dourado";"";"M";"";"";"1933-06-12";"";"BA";"Irecê";"https://www.camara.leg.br/internet/deputado/bandep/131800.jpg";"Superior"
"131801";"https://dadosabertos.camara.leg.br/api/v2/deputados/131801";"RUY SILVA";"46";"46";"Ruy Silva";"";"M";"";"";"1928-01-14";"2002-02-03";"";"";"https://www.camara.leg.br/internet/deputado/bandep/131801.jpg";""
"131802";"https://dadosabertos.camara.leg.br/api/v2/deputados/131802";"SADY MARINHO";"46";"46";"Sady Cavalheiro Marinho";"";"M";"";"";"1931-10-28";"";"SC";"Xanxerê";"https://www.camara.leg.br/internet/deputado/bandep/131802.jpg";""
"131752";"https://dadosabertos.camara.leg.br/api/v2/deputados/131752";"SANTILLI SOBRINHO";"43";"46";"José Santilli Sobrinho";"";"M";"";"";"1922-10-05";"2006-04-18";"SP";"Mineiros do Tietê";"https://www.camara.leg.br/internet/deputado/bandep/131752.jpg";"Superior"
"131803";"https://dadosabertos.camara.leg.br/api/v2/deputados/131803";"SEBASTIÃO ANDRADE";"44";"46";"Sebastião Andrade";"";"M";"";"";"1928-12-10";"2000-08-09";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/131803.jpg";"Superior"
"131805";"https://dadosabertos.camara.leg.br/api/v2/deputados/131805";"SÍLVIO LOPES";"44";"46";"Sílvio Fernandes Lopes";"";"M";"";"";"1924-12-10";"2005-12-05";"SP";"Santos";"https://www.camara.leg.br/internet/deputado/bandep/131805.jpg";"Superior"
"131806";"https://dadosabertos.camara.leg.br/api/v2/deputados/131806";"STOESSEL DOURADO";"46";"46";"Stoessel de Oliveira Dourado";"";"M";"";"";"1931-09-28";"2003-08-07";"BA";"Paripiranga";"https://www.camara.leg.br/internet/deputado/bandep/131806.jpg";"Superior"
"131807";"https://dadosabertos.camara.leg.br/api/v2/deputados/131807";"TELÊMACO POMPEI";"46";"46";"Telêmaco Coriolano Pompei";"";"M";"";"";"1919-01-19";"2005-07-09";"MG";"Muriaé";"https://www.camara.leg.br/internet/deputado/bandep/131807.jpg";""
"131808";"https://dadosabertos.camara.leg.br/api/v2/deputados/131808";"TEMISTOCLES TEIXEIRA";"43";"46";"Temístocles Carneiro Teixeira";"";"M";"";"";"1932-06-03";"2012-01-26";"MA";"Pastos Bons";"https://www.camara.leg.br/internet/deputado/bandep/131808.jpg";"Superior"
"131809";"https://dadosabertos.camara.leg.br/api/v2/deputados/131809";"TERTULIANO AZEVEDO";"46";"46";"Tertuliano Azevedo";"";"M";"";"";"1930-09-17";"2015-03-07";"";"";"https://www.camara.leg.br/internet/deputado/bandep/131809.jpg";"Superior"
"131821";"https://dadosabertos.camara.leg.br/api/v2/deputados/131821";"THEÓDULO ALBUQUERQUE";"38";"46";"Theódulo Lins de Albuquerque";"";"M";"";"";"1914-06-16";"1979-08-15";"BA";"Pilão Arcado";"https://www.camara.leg.br/internet/deputado/bandep/131821.jpg";"Superior"
"131684";"https://dadosabertos.camara.leg.br/api/v2/deputados/131684";"TULIO BARCELLOS";"46";"46";"Eduardo Túlio Sarmento Barcellos";"";"M";"";"";"1927-02-16";"2012-11-26";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/131684.jpg";"Superior"
